entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
77;26;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.226667;None;-0.475;0.0;None;0.3612;0.08475;None;0.0;-0.125;-0.04725;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
2019;26;None;None;-0.2787;None;None;None;None;0.25965;None;None;None;None;None;None;0.0;0.1998;None;0.0;0.0;None;0.4019;0.0;-0.074;None;0.0;None;None;None;None;None;None;None;None;None;None
18 month;26;None;None;-0.5574;None;None;None;None;-0.8402;None;None;None;None;None;0.0;None;-0.20095;-0.6597;-0.1027;None;0.29295;0.29295;None;0.0;0.0;None;None;-0.047333;None;None;None;None;0.1531;None;None;None;None;None
the following year;26;None;None;0.1468;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.22173299999999999;0.0;None;0.0;0.0;None;0.0;0.055733000000000005;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
Franxc3xa7ois Hollande;26;None;None;0.0772;None;None;None;None;0.0;None;None;None;None;None;0.296;None;0.0;None;0.3314;0.300367;None;0.2997;0.4019;0.23035;None;0.0;None;0.1366;None;None;None;None;0.0;None;None;None;None;None
Variety;26;None;None;0.0;None;None;None;None;-0.119078;None;None;None;None;None;0.0;None;0.5859;0.0;0.0;None;0.0;None;0.0;-0.1366;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
1970;26;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;0.24635;-0.0258;0.0;None;-0.1806;0.3182;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
Delaware;26;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.29295;0.0501;None;-0.1806;-0.1027;0.0;None;0.0;0.2732;0.18415;None;None;-0.0331;None;None;None;None;None;None;None;None;None
Ben Carson;26;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.25;0.125;None;0.0;0.1806;0.3182;None;0.083175;0.240033;-0.10248;None;None;0.3182;None;None;None;None;None;None;None;None;None
the University of California;26;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.249933;0.0;0.0;None;0.068;0.0;0.0;None;None;None;None;None;None;None;None;None;None;None
Martin Luther King;26;None;None;0.0;None;None;None;None;None;None;None;None;None;None;0.0;0.1303;0.0;None;0.09664299999999999;0.0;0.0;None;0.0;0.0;None;0.0;None;None;None;None;None;None;None;None;None;None
1964;25;None;None;0.0;None;None;None;None;0.07636;None;None;None;None;None;None;0.0;0.0;0.0;None;0.0;0.0;None;0.3182;0.12726700000000002;0.05135;0.0;None;0.0;None;0.12726700000000002;None;None;None;None;0.0;None;None;None;None;None
7 billion;25;None;None;None;None;None;None;0.2964;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;None;-0.32985;0.0058;0.765;None;0.0;None;0.063467;None;None;None;None;0.0;None;None;None;None;None
more than 200;25;None;None;None;None;None;None;-0.4588;None;None;None;None;None;None;-0.7152;0.0;None;0.0;0.0;0.24695;0.032967;None;-0.6705;-0.0516;-0.4531;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
West Africa;25;None;None;0.1702;None;None;None;None;0.0;None;None;None;None;None;None;-0.296;None;-0.12726700000000002;0.0;None;0.0;0.0;0.0;None;-0.5106;None;0.06057100000000001;None;None;None;None;-0.1702;None;None;None;None;None
the past two year;25;None;None;-0.296;None;None;None;None;0.0;None;None;None;None;None;None;0.6738;-0.039367;None;0.3612;0.0;0.1366;0.0;None;0.3818;0.0;-0.148;0.0;None;0.0;None;-0.1643;None;None;None;None;None;None;None;None;None
St. Louis;25;None;None;0.090986;None;None;None;None;0.0;0.0;None;None;None;None;None;None;0.0;None;0.0;-0.11175;None;-0.075433;0.0;-0.4767;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
the Home Office;25;None;None;None;None;None;None;0.168667;None;None;None;None;None;0.0;None;0.0;-0.2787;None;0.0;-0.3071;None;0.0;None;0.0;None;0.0;None;None;None;None;-0.008;None;None;None;None;None
last weekend;25;None;None;-0.4767;None;None;None;None;0.0;None;None;None;None;None;None;-0.0772;0.0;None;-0.3291;0.0;0.0;0.00412;None;-0.48465;0.190633;-0.128;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
more than 20;25;None;None;-0.0493;None;None;None;None;0.0;None;None;None;None;None;0.00215;None;0.133967;0.0;None;0.18855;-0.23835;0.24835;None;-0.3182;-0.6597;0.0;None;None;None;None;None;None;0.2023;None;None;None;None;None
Edward Snowden;25;None;None;None;None;None;None;0.6418;None;None;None;None;None;-0.10606700000000001;None;0.0;-0.1027;None;-0.0966;-0.10606700000000001;None;0.129475;-0.10606700000000001;0.3172;None;-0.3818;None;0.0;None;None;None;None;None;None;None;None;None
the end of 2016;25;None;None;0.0;None;None;None;None;None;None;None;None;None;0.1806;None;0.0;0.0;0.0;None;-0.3391;0.0;0.4019;0.0;None;-0.6124;0.0;0.0575;0.0;None;0.0;None;None;None;None;None;None;None;None;None;None
the come day;25;None;None;0.0;None;None;None;None;None;None;None;None;None;None;-0.1804;None;-0.7003;0.0;0.0;None;0.086167;0.09866699999999999;0.1366;0.067433;None;0.0;None;0.0772;None;None;None;None;None;None;None;None;None
day one;25;None;None;-0.25;None;None;None;None;0.0;None;None;None;None;None;0.4019;None;0.0;0.4588;None;-0.10606700000000001;-0.38635;None;0.255075;0.0772;0.0;None;None;0.091067;None;None;None;None;0.0;None;None;None;None;None
NYC;25;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.2123;None;0.0;0.0;0.0;0.0;None;-0.2162;0.0;-0.075433;None;-0.0572;None;None;None;None;None;None;None;None;None;None
the Daily Beast;25;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.04046;0.0;None;-0.2889;0.0;0.0;None;0.0;-0.15293299999999999;0.0;None;-0.3612;None;0.0;None;None;None;None;None;None;None;None;None
late 2015;25;None;None;0.3906;None;None;None;None;0.0;None;None;None;None;None;0.0;None;None;0.1366;-0.26335;0.15293299999999999;None;-0.25;0.0;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
Queens;25;None;None;None;None;None;None;0.0;None;None;None;None;None;0.03475;None;0.0;0.0;None;0.0;0.0;None;0.0;None;0.0;None;0.0;None;None;None;None;0.148;None;None;None;None;None
the State Department xe2x80x99s;25;None;None;None;None;None;None;None;None;None;None;None;None;0.3612;None;0.3395;0.3395;0.4019;-0.218333;None;0.0;0.3612;0.09582;None;0.0;None;0.0353;None;None;None;None;-0.3454;None;None;None;None;None
each day;25;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;None;0.0;-0.10212;-0.12726700000000002;None;-0.1238;None;0.0;None;None;None;None;None;None;None;None;None
at least nine;25;None;None;None;None;None;None;-0.07655;None;None;None;None;None;-0.10705;None;-0.40385;-0.148;None;0.0;0.0;0.0;None;-0.4215;-0.1531;-0.304275;-0.6705;None;None;-0.6705;None;None;None;None;None;None;None;None;None
at least six;25;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;-0.4019;None;0.0;0.0;-0.42595;None;0.0;0.029314;-0.4404;None;None;-0.38538;None;None;None;None;None;None;None;None;None
25 year;25;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.15293299999999999;0.0;None;0.064;0.0;0.0;None;0.0;0.0;0.0;None;-0.420167;None;0.0;None;None;None;None;None;None;None;None;None
Jerry Brown;25;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.1027;-0.053033000000000004;0.0;None;0.0;0.0;None;0.0;0.0;0.0;-0.3818;None;0.0;None;None;None;None;None;None;None;None;None;None
last August;25;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;-0.4767;0.0;None;0.0;0.5719;0.0;-0.11106700000000001;None;0.0;-0.038475;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
Joe Biden;25;None;None;0.1909;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.3612;None;0.19315;0.0;0.2628;None;-0.0488;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Medicare;25;None;None;0.0;None;None;None;None;None;None;None;None;None;0.045533;None;0.3291;0.0;None;0.0;0.34;0.0;None;0.15355;-0.4019;None;0.3612;None;0.0;None;None;None;None;0.0;None;None;None;None;None
66;25;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;-0.074;None;0.0;0.0;None;-0.26335;0.4019;0.2294;None;-0.367;None;-0.6249;None;None;None;None;-0.5267;None;None;None;None;None
at least four;24;None;None;0.0;None;None;None;None;-0.24655;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.20095;0.0;None;-0.1858;0.1909;None;-0.5106;None;-0.30375;None;None;None;None;None;None;None;None;None
the come week;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;-0.3397;0.0;0.3182;None;0.0;0.09866699999999999;None;-0.1531;0.0;-0.12764999999999999;0.07955;None;None;0.2732;None;None;None;None;None;None;None;None;None
more than 50;24;None;None;0.1027;None;None;None;None;-0.415;None;None;None;None;None;0.0;None;0.0;-0.30556700000000003;0.0;None;0.085;0.0;0.0;None;-0.563;0.05135;0.21075;None;None;None;None;None;None;None;None;None;None;None
thousand of dollar;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.11315;None;-0.1589;0.0;None;0.21075;0.16985;-0.0913;None;0.0;0.146875;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
the decade;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.4215;-0.108733;-0.2997;None;0.0;0.5423;0.0;-0.14985;None;None;0.0;None;None;None;None;None;None;None;None;None
Panama;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.1204;None;0.0;None;-0.0903;None;0.148733;0.0;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
Cambridge;24;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0903;0.0;None;0.0;0.0;None;0.0;0.0;-0.2294;None;0.056575;None;-0.1953;None;None;None;None;None;None;None;None;None
several day;24;None;None;0.0;None;None;None;None;-0.6486;None;None;None;None;None;-0.2235;None;-0.6908;-0.6908;None;0.0;0.4019;0.0;None;-0.5152;0.25;None;-0.2263;None;0.0;None;None;None;None;0.0;None;None;None;None;None
early February;24;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;-0.1909;None;0.0;0.0;0.0;-0.025414;None;0.0;-0.1204;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
September 2015;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.0;0.0;None;0.0;0.0;0.123475;None;-0.5267;0.0;0.1591;None;0.0;None;0.0;None;None;None;None;0.21075;None;None;None;None;None
58;24;None;None;0.31845;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;0.1589;0.0;None;0.3612;-0.6597;-0.047525;None;0.4019;None;None;None;None;None;0.0;None;None;None;None;None
nearly half;24;None;None;0.3182;None;None;None;None;0.1779;None;None;None;None;None;0.17;None;0.4019;0.0;None;0.0;0.0;-0.031257;None;0.0;0.1779;0.0;None;0.0;None;None;None;None;None;0.26955;None;None;None;None;None
National Security Council;24;None;None;0.34;None;None;None;None;0.34;None;None;None;None;None;0.06735;None;None;0.34;0.276933;0.5788;None;0.34;-0.128;None;0.34;None;None;None;None;None;0.34;None;None;None;None;None
more than 30;24;None;None;0.0;None;None;None;None;-0.35015;None;None;None;None;None;-0.16215;None;0.0;-0.8834;None;0.0;0.0;0.03904;None;0.1858;None;None;None;None;None;None;0.20025;None;None;None;None;None
the next few month;24;None;None;0.07355;None;None;None;None;None;None;None;None;None;None;0.0;0.0;None;0.0;0.2202;None;0.0;-0.2294;0.24695;None;-0.1357;None;0.0;None;None;None;None;None;None;None;None;None
one week;24;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.25;None;0.1496;None;-0.13808;-0.4019;None;0.0;-0.1591;0.0;0.20095;None;-0.245633;None;None;None;None;None;-0.4215;None;None;None;None;None
1978;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.4019;None;-0.160475;0.0;None;-0.20095;-0.1858;0.0;None;0.381267;None;-0.08038;None;None;None;None;None;None;None;None;None;None
Columbia University;24;None;None;None;None;None;None;-0.0172;None;None;None;None;None;-0.24695;None;0.0;-0.164867;None;0.0;0.0;0.0;-0.21075;None;-0.0129;0.0;None;None;None;None;None;None;-0.083175;None;None;None;None;None
1973;24;None;None;0.4588;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;0.2892;0.0;0.0129;None;0.0;0.0;None;-0.17;None;0.0;None;None;None;None;0.12726700000000002;None;None;None;None;None
the follow day;24;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.12765;0.0;None;0.0;0.0;-0.4767;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
New York City xe2x80x99s;24;None;None;0.4019;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.050433;0.0;None;-0.6486;0.0;0.1591;None;0.0;0.0;0.0;None;0.042667000000000004;None;0.0;None;None;None;None;0.0;None;None;None;None;None
three hour;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.0683;None;0.0;None;0.0;0.0;0.0;None;0.0;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
Austria;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;0.0;0.0;0.0;0.0;None;0.0;0.0;0.0;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
120;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.1468;None;0.0;-0.05135;0.0;None;0.0;0.5267;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.064;None;None;None;None;None
Long Island;24;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0683;None;0.1591;0.0;None;0.0;0.0;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
Administration;24;None;None;0.025;None;None;None;None;None;None;None;None;None;None;-0.296;-0.296;0.09895;None;0.3182;0.2841;0.0;0.1909;None;-0.3399;0.012866999999999998;None;None;None;None;None;None;None;None;None;None;None
March 2016;24;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.2911;None;0.3716;0.058533;0.0;-0.09545;None;0.0;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
140;24;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.6369;-0.119475;-0.6705;None;0.0;0.0;None;0.0;-0.3071;0.0;0.0;None;None;-0.135575;None;None;None;None;None;None;None;None;None
Friday evening;23;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.236533;None;-0.31245;0.0;None;-0.145267;0.23835;None;0.0;0.0;0.1858;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
the 1990s;23;None;None;-0.25;None;None;None;None;None;None;None;None;None;0.0;None;0.0;-0.063167;None;-0.28595;0.1806;None;0.0;0.0;0.148;None;-0.100533;None;-0.07585;None;None;None;None;None;None;None;None;None
all day;23;None;None;-0.006533;None;None;None;None;None;None;None;None;None;None;0.0;0.0;0.0;None;0.0;0.0;-0.026275;None;-0.125;0.20095;None;-0.1027;None;-0.13654000000000002;None;None;None;None;None;None;None;None;None
three year ago;23;None;None;0.2997;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;0.32455;None;0.0;None;0.0;0.0;0.2674;0.0;None;0.0;None;-0.2553;None;None;None;None;0.0;None;None;None;None;None
this fall;23;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;-0.05135;None;0.0;0.3818;None;0.11686700000000001;0.09545;0.0;None;None;-0.25;None;None;None;None;0.0;None;None;None;None;None
78;23;None;None;0.0;None;None;None;None;0.346267;None;None;None;None;None;-0.27385;None;0.0;None;-0.6249;-0.0734;0.0;None;0.4019;0.0;None;None;0.20095;None;None;None;None;None;None;None;None;None
six week;23;None;None;None;None;None;None;None;None;None;None;None;0.0;None;-0.0344;0.0;None;-0.1475;0.2787;0.0;0.226667;None;0.0;0.0;0.0;0.04526;None;None;None;None;None;None;None;None;None;None;None
more than 40;23;None;None;-0.4939;None;None;None;None;0.1405;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.0111;None;0.052687;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Milo Yiannopoulos;23;None;None;0.1204;None;None;None;None;-0.5423;None;None;None;None;None;-0.23835;None;0.0;None;0.0659;0.1806;-0.2023;-0.39825;None;-0.008140000000000001;-0.5423;0.0;None;None;None;None;None;None;None;None;None;None;None
64;23;None;None;None;None;None;None;0.0;-0.13194;None;None;None;None;None;0.0;None;0.0;None;0.21075;0.0;None;0.0;0.08895;None;0.0;None;-0.38915;None;None;None;None;None;None;None;None;None
John Roberts;23;None;None;None;None;None;None;0.38915;None;None;None;None;None;0.6556;None;0.5267;0.204;0.125833;None;0.5267;0.5267;0.6705;None;0.5986;0.5267;0.5267;None;0.5267;None;0.61855;None;None;None;None;None;None;None;None;None
61;23;None;None;-0.025675;None;None;None;None;-0.226933;None;None;None;None;None;None;0.0;0.0;None;0.0;0.4215;0.0;0.0;None;-0.0869;0.056666999999999995;-0.802;None;0.0;None;None;None;None;None;None;None;None;None;None
the last month;23;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;0.4215;None;0.0;0.2732;0.23835;None;0.0;0.3612;-0.05135;None;0.1366;None;None;None;None;None;None;None;None;None;None
last week xe2x80x99s;23;None;None;-0.743;None;None;None;None;-0.23835;None;None;None;None;None;-0.16444;None;None;0.4767;-0.25;0.2827;None;-0.091275;-0.4329;None;-0.3243;None;0.0;None;None;None;None;None;None;None;None;None
Newt Gingrich;23;None;None;0.2732;None;None;None;None;0.2732;None;None;None;None;None;0.0;None;0.0;None;0.0;0.0;None;-0.0086;0.428925;None;None;0.296;None;None;None;None;0.067433;None;None;None;None;None
two week ago;23;None;None;0.1798;None;None;None;None;-0.11315;None;None;None;None;None;None;0.20095;-0.296;None;0.0;0.0;-0.0747;-0.025675;None;0.29295;None;-0.1468;None;-0.42955;None;None;None;None;-0.296;None;None;None;None;None
Andrew Cuomo;23;None;None;-0.08895;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;0.0;None;-0.026375;-0.17;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
TMZ;23;None;None;None;None;None;None;None;None;None;None;None;-0.5574;None;-0.2997;0.0;None;0.0;-0.1589;0.0;None;-0.0593;-0.0681;0.0;None;None;0.34;None;None;None;None;None;None;None;None;None
June 2014;23;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.133967;None;0.0;0.0;None;0.0;0.0;None;0.0;-0.13935;None;None;-0.3057;None;None;None;None;None;None;None;None;None
Rick Scott;23;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.34;None;-0.4404;0.0;0.0;None;0.0;0.0;None;0.0;None;-0.091067;None;None;None;None;None;None;None;None;None
Parliament;23;None;None;None;None;None;None;None;None;None;None;None;None;-0.128;0.0;None;0.17;-0.7096;-0.092787;None;0.0;0.051032999999999995;0.0;None;0.4215;None;0.0;None;None;None;None;None;None;None;None;None
ninth;23;None;None;None;None;None;None;None;None;None;None;None;0.26335;None;0.4019;0.150367;0.0;None;0.26335;0.1806;0.26335;None;0.0;0.0;0.0;-0.20535;None;0.0;None;None;None;None;None;None;None;None;None;None
day later;23;None;None;0.0;None;None;None;None;-0.09866699999999999;None;None;None;None;None;-0.2235;None;0.2294;None;0.0;-0.38585;None;-0.33525;0.0;0.0;None;0.0;None;None;None;None;None;None;None;None;None;None
Saturday morning;23;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.07737999999999999;None;0.0;0.0;-0.6249;None;0.3267;0.0;-0.18342;None;None;None;None;None;None;None;None;None;None;None
last September;23;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;0.0703;-0.025675;None;0.0;-0.1806;None;-0.1531;0.0095;-0.1806;None;0.0;None;None;None;None;None;None;None;None;None;None
two decade;22;None;None;0.0;None;None;None;None;None;None;None;None;None;0.09866699999999999;None;0.0;None;0.1591;0.0;-0.041;None;0.05685;0.0;None;0.7096;None;-0.14192000000000002;None;None;None;None;None;None;None;None;None
Madonna;22;None;None;0.8316;None;None;None;None;None;None;None;None;None;None;0.0;0.3062;None;0.0;0.067433;0.056575;None;0.0;0.0;0.0;None;-0.08807999999999999;None;None;None;None;None;0.5267;None;None;None;None;None
35 %;22;None;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;0.4404;-0.1366;None;-0.19935;0.0;0.183417;None;0.0;None;0.25;None;None;None;None;None;None;None;None;None
Xi Jinping;22;None;None;0.0;None;None;None;None;None;None;None;None;None;None;0.0;0.0;None;0.08895;0.5574;0.0;None;0.0;0.4939;0.10606700000000001;0.0;None;None;0.1366;None;None;None;None;None;None;None;None;None
48 hour;22;None;None;-0.0344;None;None;None;None;0.0;None;None;None;None;None;0.0;None;None;0.0;0.4215;-0.148;-0.08402000000000001;None;0.0;None;None;0.0;None;None;None;None;-0.23835;None;None;None;None;None
$ 500 million;22;None;None;0.12284;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;None;-0.05135;0.0;0.0945;0.0;None;0.0;None;0.3243;None;None;None;None;None;None;None;None;None
Columbus;22;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.0;None;0.0;0.0;0.0;0.24695;None;0.0;None;0.33165;None;0.15806199999999998;None;None;None;None;None;None;None;None;None
late 2014;22;None;None;0.24695;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.064;None;-0.7003;None;0.11333299999999999;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
at least five;22;None;None;-0.2997;None;None;None;None;-0.7579;None;None;None;None;None;-0.5574;None;0.0;0.0;None;-0.6486;-0.1366;0.0;None;-0.5574;0.1591;0.0;-0.7717;None;0.0;None;-0.2787;None;None;None;None;None;None;None;None;None
the Huffington Post;22;None;None;0.148;None;None;None;None;0.0;None;None;None;None;None;-0.055567;None;0.0;None;0.0;0.0;0.0;0.1806;None;-0.5279;0.0;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
2 billion;22;None;None;0.0;None;None;None;None;None;None;None;None;None;None;0.0;0.0;None;0.0;0.11828;0.0;None;0.0;-0.10606700000000001;None;0.0;None;-0.25;None;None;None;None;None;None;None;None;None
Department of Justice;22;None;None;None;None;None;None;None;None;None;None;None;0.594125;None;0.586275;None;0.5267;0.5994;0.212;0.2263;None;0.648533;0.25;0.5267;None;0.5267;None;0.5267;None;None;None;None;None;None;None;None;None
year ago;22;None;None;0.5129;None;None;None;None;0.0;None;None;None;None;None;-0.2123;None;-0.2997;0.0;None;0.0;0.0;0.0;None;0.0;0.0;-0.18876700000000002;None;0.1909;None;0.0;None;None;None;None;0.0;None;None;None;None;None
December 2014;22;None;None;0.0;None;None;None;None;None;None;None;None;None;None;-0.074;None;0.0;None;0.0;0.0;0.151543;0.0;None;-0.5106;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Rhode Island;22;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;0.0;None;-0.0736;-0.1806;-0.4939;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
pakistani;22;None;None;0.0676;None;None;None;None;None;None;None;None;None;0.0;None;None;0.2553;0.0;0.0;0.0;None;0.0;0.34;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
the 2000;22;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;-0.0212;None;0.0;-0.064;None;-0.0523;-0.12726700000000002;-0.296;None;None;0.3182;None;None;None;None;None;None;None;None;None
Corey Lewandowski;22;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;-0.32654;None;0.0;0.0;0.2202;None;0.0;0.0;0.0;None;-0.19577999999999998;None;None;None;None;None;None;None;None;None;None
the United Arab Emirates;22;None;None;0.511267;None;None;None;None;0.23815;None;None;None;None;None;None;0.5292;0.5292;None;0.4215;0.4215;0.37966700000000003;None;0.1096;0.4215;None;None;0.4215;None;None;None;None;None;None;None;None;None
last December;22;None;None;-0.2997;None;None;None;None;0.0;None;None;None;None;None;None;0.1779;0.1779;0.0;None;0.0;0.0;0.0;None;0.0;0.0;-0.11988;None;0.23405;None;None;None;None;None;-0.0129;None;None;None;None;None
more than 300;22;None;None;0.1405;None;None;None;None;-0.25;None;None;None;None;None;-0.6369;None;0.3919;0.0;None;-0.6369;0.0;0.08063300000000001;None;0.0;0.0;0.0;None;0.0;None;-0.07876699999999999;None;None;None;None;None;None;None;None;None
at least 10;22;None;None;None;None;None;None;-0.6705;None;None;None;None;None;-0.2682;None;-0.6705;None;-0.33525;0.0386;-0.21075;None;0.0;-0.148;-0.233433;None;-0.4522;None;0.0;None;None;None;None;None;None;None;None;None
more than 2;22;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;0.0;None;0.0;-0.13194;-0.461;None;None;None;None;None;None;None;None;None;None;None
Sunday morning;22;None;None;None;None;None;None;None;None;None;None;None;None;-0.34;0.0;None;-0.167625;0.0;0.0;None;-0.5079670000000001;0.4939;-0.0046;None;-0.32985;None;None;None;None;None;0.0;None;None;None;None;None
26 %;22;None;None;0.0;None;None;None;None;-0.34;None;None;None;None;None;None;0.1366;None;0.0;0.0;-0.2732;None;-0.5423;0.0;-0.1366;None;0.3182;None;-0.135575;None;None;None;None;None;None;None;None;None
the next month;21;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;-0.07655;None;0.10606700000000001;-0.042667000000000004;None;0.1702;None;0.0;None;None;None;None;0.0;None;None;None;None;None
only three;21;None;None;None;None;None;None;0.2553;None;None;None;None;None;0.1779;None;-0.09866699999999999;-0.148;None;0.0258;0.0258;None;-0.4767;0.12765;-0.1998;None;0.0;None;0.2263;None;None;None;None;0.0;None;None;None;None;None
CBS News;21;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.5423;0.24695;0.0;None;0.0;0.0;-0.17;None;0.0;-0.19812000000000002;0.5267;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Osama bin Laden;21;None;None;None;None;None;None;-0.6705;None;None;None;None;None;-0.6705;None;-0.3182;-0.519833;-0.32985;None;-0.6705;0.0;0.0;0.0;None;-0.148;-0.22933299999999998;None;None;0.0;None;None;None;None;None;None;None;None;None
Clarence Thomas;21;None;None;0.5267;None;None;None;None;0.0;None;None;None;None;None;0.5267;None;0.5267;0.26335;0.6525;None;0.7906;0.702633;0.0;0.0;None;0.6597;0.4391;0.48325;None;None;0.5267;None;None;None;None;None;None;None;None;None
Jason Chaffetz;21;None;None;None;None;None;None;-0.3612;None;None;None;None;None;0.0;None;-0.2787;None;0.2202;-0.074;0.0;None;0.0;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
