entity;occur;04/2016;04/2017;08/2016;12/2016;02/2016;02/2017;01/2016;01/2017;07/2016;06/2016;06/2017;03/2016;03/2017;05/2016;11/2016;10/2016;09/2016;04/2015;12/2014;12/2015;01/2015;05/2015;05/2017;11/2015;09/2015;08/2014;08/2015;02/2014;02/2015;01/2014;07/2014;07/2015;06/2014;06/2015;03/2014;03/2015;05/2014;11/2014;10/2014;10/2015;09/2014;07/2017;04/2014
Muslims;9163;-0.021487222929936312;-0.017452514583333332;-0.09699241544117647;-0.06167362474226805;-0.037982541284403676;-0.09315199713467048;-0.06610670981210856;-0.11010396764252697;-0.11816677609427609;-0.08338560722347631;-0.08489968112244899;-0.10453380544747082;-0.10030176923076924;-0.14434211637931038;-0.167002188712522;-0.11495419677419359;-0.1004096686868687;-0.14286300000000002;None;-0.08572451111111111;-0.086246;-0.150929;-0.05866717520215633;-0.26725;None;0.0;None;None;-0.07574;None;None;-0.19935999999999998;None;-0.168239;None;-0.18168800000000002;None;None;None;0.507125;None;0.004700235294117647;None
Obamacare;9059;0.03568552272727272;0.007312199701937406;0.0005750318181818148;0.020829625;0.026780564885496183;0.008653794082840238;-0.003120378486055776;0.019145703612479473;-0.0078382;0.0273859609375;0.010357589743589744;0.023969918032786884;0.006438977261961155;0.034680345794392525;0.030698150442477878;-0.018516000000000005;0.012120958620689657;0.13935;None;0.015158052631578947;-0.093764;0.159088;0.020777368340943684;None;None;None;0.0;None;0.0;None;None;0.05835599999999999;None;0.015281999999999999;None;-0.132569;None;0.0;None;None;None;-0.02473366666666667;None
french;9019;0.004233206611570247;0.027231331953642385;-0.013731215759849908;0.006841105603448275;0.0033808599033816403;0.017445869565217393;-0.03125986029411765;0.04080489386792452;-0.01567752247873633;-0.0032178657024793406;0.018613212987012986;-0.019575810975609755;0.0008350111731843567;0.00392086;0.032721812206572776;-0.002436813559322033;-0.028861222591362125;-0.043930000000000004;None;-0.09672757500000002;-0.013734999999999999;-0.121593;0.03799819642857143;0.0;None;0.0;0.006945000000000001;None;-0.044039999999999996;None;None;-0.011838461538461537;0.0;-0.083981;0.0;-0.05583622641509434;None;None;None;None;None;-0.021115000000000005;None
Islamic;8954;-0.1377677462686567;-0.13265931914893617;-0.10617176353276353;-0.10963264150943396;-0.1693530417690418;-0.1319199514388489;-0.11629614455445543;-0.1449387955801105;-0.1250442478448276;-0.13578246656976745;-0.07892636919315404;-0.12905665927419357;-0.12537366091954022;-0.16499907978723405;-0.12248706966618288;-0.11237565015974438;-0.11778538782051282;None;None;-0.10407225;-0.012057;-0.10464000000000001;-0.1329756560283688;None;None;0.126255;None;None;-0.284775;None;None;-0.015816999999999998;None;-0.09052;None;-0.4588;None;None;None;None;None;-0.10190681818181818;None
morning;8904;-0.0025776598639455786;0.003664044145873321;-0.019440204301075275;0.0019088586206896575;-0.020929557184750737;0.012771362790697672;-0.016206809375000002;0.0044428283931357265;-0.04885109481481481;-0.04013708301158301;-0.044090076923076926;-0.03369124159021406;0.006736037701974866;-0.012425662393162394;0.05511843103448276;-0.00045841978021978516;0.013756499212598422;-0.020985;-0.20095;-0.05328333333333333;-0.02875;-0.02621066666666667;-0.018608406417112307;0.0;None;None;0.031299625;None;-0.05249976470588235;None;None;-0.037936888888888895;None;-0.021994999999999997;None;-0.00615;None;0.0;None;0.0;None;-0.06812494999999999;None
November;8825;0.02007881578947368;0.02833336590909091;0.03687013481481482;-0.018712426229508194;0.05366364923747276;0.00483953628318584;-0.00429048672566372;0.004141778501628665;0.009271312149532711;0.025682184261036467;0.021921502325581398;-0.011762471982758616;-0.00017613617021276825;0.06388858190709046;0.03125871052631579;0.026631139410187667;0.056162004672897184;-0.018387;-0.2787;-0.12709795833333334;-0.021921;0.12738;-0.010469700460829495;0.0;None;None;0.2997;None;0.03904;None;None;-0.023425;0.0;0.10256400000000002;-0.380567;0.11219200000000001;None;None;None;None;None;0.1324717142857143;None
Breitbart News;8795;0.019207243697478994;0.03181274332648871;-0.002093719188767551;-0.003595725;0.00894773913043478;0.03034380980392158;0.016110525773195876;0.025451283464566928;0.007464873737373738;0.02186113152400835;0.037650042042042045;0.013704680811808118;0.03225276949152541;0.007401877333333333;-0.009576033457249068;0.02233584415584415;0.011055970588235296;0.0;None;0.023273;0.083333;0.0128;0.04006510648148148;None;-0.12726700000000002;None;None;None;None;None;None;0.0;None;None;None;None;None;None;None;None;None;None;None
Democrat;8658;0.07460106117021277;0.07628234482758624;0.0209177078891258;0.05097946796116506;0.09911979319371725;0.046033805914972276;0.04540587636363636;0.06047053333333333;0.07207355895196507;0.011227495412844036;0.07233295049504952;0.06883220120120119;0.0917613417721519;0.06940620599250938;0.031676071530758236;0.020107268191268193;0.04324567780429594;0.15259;-0.3818;0.06715700000000001;0.13432;0.021536526315789475;0.061324994623655926;None;None;None;0.006780000000000008;None;-0.10206699999999999;None;None;0.086873;None;0.084229;None;0.035779000000000005;None;None;None;0.0;0.0;0.28064;0.0772
March;8537;-0.019399081037277152;-0.0006891713221601485;-0.02644500804289544;0.0033837064516129014;0.07335227756653992;0.010489649572649572;0.04253770796460177;0.024099186585365855;-0.03791149363057325;-0.040355151029748286;-0.029295283809523807;0.009561294589178355;0.028637253932584268;0.002484460905349793;0.012566454545454547;0.004333120967741935;-0.013384003937007876;-0.09625800000000001;0.0;0.06418181818181817;0.06558144444444444;-0.004711135135135135;-0.017413914134742404;None;None;-0.020628999999999998;0.0;None;-0.06595;-0.12854000000000002;None;-0.033331;0.0;-0.048247000000000005;None;-0.025516999999999998;None;None;0.0;0.0;None;-0.0743;None
month;8527;-0.036666223796033987;-0.0327830347107438;-0.015191612057667097;-0.06367734615384615;-0.0018562537313432832;-0.026833832369942197;-0.020638364361702126;-0.024510821782178213;-0.02730133333333333;-0.014845464125560542;-0.025220468646864686;-0.0056848603773584925;-0.038910999999999994;-0.027581062283737027;-0.04141232683982684;-0.0630232956521739;-0.03581329116945106;-0.069485;None;0.015440909090909087;-0.10123361111111111;0.0394;-0.04213536666666666;0.20095;None;-0.20095;0.311433;None;-0.12033599999999998;None;0.0;-0.079853;None;-0.009226;None;-0.08231294871794873;0.0;None;0.09866699999999999;0.4201;None;-0.009450111111111097;None
Supreme Court;8480;0.5314711321243523;0.5502236102620087;0.5248431774193549;0.5317243646616542;0.5551898329448329;0.5527690707350901;0.5502159780701754;0.5493676806883364;0.5543753585365854;0.5279289727047146;0.5447257555555555;0.5481868368121442;0.5408201043613708;0.5551433913043476;0.5641578611111111;0.5599808213166144;0.5815675024630542;0.48637600000000003;None;0.51199248;0.512757;0.5172;0.5676809016393443;None;None;None;None;None;0.60444;None;None;0.542247;None;0.530447;None;0.4714375;None;None;None;None;None;0.5239333333333334;None
Ohio;8258;0.0040413038869257945;0.008625467105263155;0.02000114237288136;-0.007885461538461539;0.05299518577981651;-0.004173995726495724;-0.01472527896995708;0.012990797468354433;0.005984714060031595;5.42549575070798e-05;-0.022615974910394267;0.06818920686456402;-0.0062576390977443636;0.03142079478827361;0.01997350827067669;0.022966581613508445;-0.006187944630872482;-0.051183;-0.175567;0.009473913043478263;-0.05027;-0.0236;-0.033538993006993;None;None;None;0.092886;0.0;-0.7579;None;0.0;-0.029932999999999998;None;0.010037;None;0.020329;0.1087;None;None;None;None;0.0;None
Google;8227;0.02593927593360996;0.02533099306518724;0.05929432564102565;0.06983326279863482;0.06945833048433048;0.04020738227146814;0.04996711589403974;0.04604113067150636;0.05531170873786408;0.043371260330578504;0.044692631578947366;0.03386596716417911;0.05512525524475524;0.059477642857142854;0.07886959221311475;0.07412279722222223;0.06122921311475409;0.106424;0.0;0.05957857142857143;0.0386;-0.06415012499999999;0.03760526712328767;None;None;None;None;None;-0.10245699999999999;None;0.0;0.0;0.0;0.08263762499999999;None;-0.145625;None;None;None;None;None;-0.003156374999999996;None
Breitbart;8121;-0.008504463157894738;0.02609961772151899;0.00663999732977303;-0.0053473211538461515;0.007725121019108281;-0.009103269340974215;0.029781806896551726;-0.0016175522151898728;0.014442283813747231;0.034122503937007866;-0.012161911262798634;-0.00721550994575045;0.012914127530364373;0.005571131672597865;0.00012809495192307624;0.03534366288951841;0.024291744252873563;0.0258;None;0.08831699999999999;0.0;0.019692;0.001226456140350877;None;None;None;None;None;None;None;None;None;None;0.0;None;None;None;None;None;None;None;0.21075;None
Chicago;8097;-0.0703513633802817;0.004123166939443537;-0.1044619512635379;-0.012024542500000002;-0.06259788770053476;-0.01954883134920635;-0.02537425;-0.052012737524950094;-0.06775513008130081;-0.009641463963963965;-0.01881413360323887;-0.0798326385321101;0.02471953619909502;-0.06721470562770564;-0.0004563373737373696;0.0028616470588235295;-0.05443788144329897;-0.054965;-0.2846;-0.11853553571428573;-0.003237;0.017067;0.013725151515151518;None;None;None;-0.27115;None;0.121327;0.0;0.5719;0.091567;None;-0.097485;None;-0.023233777777777777;None;None;None;0.0;None;-0.13935714285714287;None
Paris;8047;-0.19614551948051948;-0.017516154562383625;-0.13376749612403102;-0.02330318863049096;-0.111675350877193;0.00016796396396396717;-0.21762390909090906;0.04414958435207825;-0.15959731761786597;-0.1406794240837696;0.17024433971291866;-0.3085755319148937;0.02530276244343891;-0.06638073305084745;0.10134361452513965;0.0091443085106383;-0.0753087269076305;-0.02658;0.0;-0.3144583714285714;-0.163122;-0.09083300000000001;0.10055418386491556;-0.4361428571428571;None;-0.6158;-0.075433;None;-0.25195;None;None;-0.072238;None;0.08045;None;-0.017121777777777777;None;0.3612;None;None;None;0.14453484615384615;None
Donald Trump xe2x80x99s;7995;0.025527009708737863;-0.0019162541806020067;-0.005219389718076283;0.036140582210242585;0.019048252918287937;-0.036183746268656704;0.026734963855421682;0.01730654614549403;0.06428695384615384;-0.06130973901098901;-0.028810130769230762;-0.008362970930232558;-0.017990750000000003;0.006308656652360514;0.04153743377885784;-0.03409427461139896;0.04561689999999999;None;None;0.0419875;None;0.296;-0.03045163176895307;0.0;None;None;0.0;None;None;None;None;-0.096925;None;0.0;None;None;None;None;None;None;None;0.0;None
2011;7979;-0.05607297464788733;-0.028116511187607572;-0.029562900763358775;-0.04566767894736844;-0.033653794478527614;-0.016035365853658536;-0.037705142465753426;-0.04294959271523179;-0.03393623711340207;-0.04272274429223744;-0.05350323622047245;-0.057710295880149816;-0.03697311538461539;-0.038540448979591836;-0.025290935802469133;-0.04884931798245614;-0.04289259368836292;-0.07507899999999999;0.0;-0.08286372727272727;-0.09010489062499999;0.009751000000000001;-0.019895360248447208;None;0.0;None;0.073237;None;-0.033442;0.0;0.0;-0.025880399999999994;-0.31445;-0.05212653333333333;None;0.024465999999999998;-0.2576;None;None;None;None;0.04947475;None
January;7966;-0.018730307471264366;-0.007716648310387984;-0.002702038011695908;-0.0067626190476190486;-0.00812604081632653;0.0012104569696969709;-0.011130872928176796;0.018121868263473055;-0.045602866666666665;-0.05832152464788733;0.00536782729805014;-0.01806538945233266;0.001361067234848486;-0.010961370212765957;0.0041985481049562675;-0.014208554585152838;-0.012158027397260272;-0.13409200000000002;0.0;0.0;-0.07917692307692306;-0.139282;-0.016563716894977164;None;None;None;0.0;None;-0.057262;0.0516;None;0.097988;0.0;-0.12185769230769229;None;-0.08822999999999999;None;None;None;None;None;0.030126800000000002;None
6;7953;0.02420020558375634;0.021850054290718034;0.004326533864541833;0.0027596577777777784;0.028106325301204816;0.017586450980392156;0.017339112941176474;0.007568037337662338;0.0034802430939226527;0.017002895674300255;0.006592078282828285;0.015424002840909092;0.009384138461538462;0.014224486055776893;0.015937208988764044;0.000592588688946015;0.011199712401055408;0.045404;0.0;0.0;-0.041043;0.012054;0.03032999735449736;0.280767;None;None;-0.42819999999999997;0.0;-0.071487;0.0;None;-0.05459282758620689;None;0.031408;None;-0.05790486363636364;None;0.0;None;0.0;0.25;0.02260909090909091;None
seven;7951;0.04508069230769231;-0.029405430131004374;-0.030420523929471036;-0.058050237623762366;-0.009964951541850219;-0.06613110817307694;-0.1352409109589041;-0.03340259853249475;-0.12472280408163267;-0.028794578073089702;-0.18786728571428574;0.06018966504854368;-0.047177307385229544;-0.0068406126126126145;-0.02696115737704918;-0.03222250447761193;-0.04187789458689458;-0.0473;-0.025675;-0.03913163157894737;-0.05182899999999999;-0.07222500000000001;-0.03849682428115015;-0.4767;None;None;0.11438;0.6369;-0.074296;-0.4019;0.7717;-0.012627;0.0;0.036967;0.0;0.06838;None;None;None;None;None;-0.1347553333333333;None
the New York Times;7911;0.0032314933333333347;-0.005605945355191256;0.01165324170616114;0.009263057233704294;0.029626622317596562;-0.006954611036339167;0.034439696;0.0014257948328267466;0.004269629526462397;0.0012581704918032766;-0.04532191245791246;-0.004588162895927601;0.003225302795031056;-0.024164446564885495;-0.004327848229342326;-0.02640813736263736;0.008228971764705882;-0.005727636363636363;None;-0.12885;-0.05212666666666666;0.05476675;-0.009452779036827194;None;None;None;-0.1589;0.128;0.048570999999999996;None;None;0.017886000000000003;None;0.01548;None;0.050856;None;0.0;None;0.0;None;0.025;None
Donald;7896;0.02062477915194346;0.036993402173913045;0.021124608988764042;0.025509806547619057;0.03134143772241993;0.061643191860465116;0.03623640447154472;0.019654227564102567;0.027489738129496406;0.02130240853658537;0.02598251546391753;-0.002252900112233444;0.025014700000000004;0.03446449831649832;0.0637012295652174;0.01739330515463917;0.02109393628318584;-0.09055;None;-0.10262019999999998;None;None;0.011843576923076927;None;None;None;None;None;None;None;None;0.110573;None;0.0;None;None;None;None;None;None;None;0.072943;None
decade;7867;-0.05389820224719102;-0.024452126656848306;-0.043248991525423726;-0.04979381314878893;-0.001412220820189277;0.0028129667318982387;-0.016301000000000003;0.01387046341463415;-0.013946117788461538;-0.025582997409326423;-0.022927778523489935;-0.03222281818181818;-0.007169368525896416;-0.05777527573529412;-0.0361128072519084;-0.05944598360655737;-0.04264869975786924;0.005539166666666666;0.0;-0.13451339999999998;-0.14801266666666665;-0.0021226923076923107;-0.005749904436860075;0.0;None;None;0.09869975;None;-0.10853800000000001;None;None;-0.07577483333333332;None;0.024485828571428572;None;-0.0282;None;None;0.0;None;None;0.1603888888888889;None
United States;7793;0.37788462542955326;0.3713800157068063;0.4106604166666666;0.39026992244897957;0.39039157142857145;0.3757863180722892;0.3980102514970059;0.3829922687116565;0.3866541269349845;0.3761637085561498;0.4092005639810427;0.4014039597315435;0.3878899022556391;0.38629933333333333;0.3781853758700696;0.38045642622950826;0.3669180606860158;0.352064;None;-0.2732;0.403248;0.186133;0.370079953125;0.41023999999999994;None;None;0.4626;None;0.391331;None;0.4215;0.46457999999999994;None;0.38090426086956525;None;0.3914;None;0.4215;None;None;None;0.3915608484848484;None
Japan;7789;-0.0002518484848484857;-0.014332100386100386;0.01892501891252955;0.027265086859688193;0.037404148717948726;0.009003929988331388;0.039804806763285024;0.015715040785498496;-0.004396261538461548;0.02001868661971831;-0.02077841706161138;0.010866186991869916;-0.0044196872037914675;-0.041812882521489965;0.043464874384236456;0.02013315702479339;0.011456797101449276;0.015509;None;0.08564444444444444;0.01859;-0.07625353846153846;-0.02621888720173536;0.28595;None;0.0;-0.027975;None;0.086061;None;None;0.094694;None;0.058662;None;-0.08739;None;None;0.074117;None;None;-0.021102042553191487;None
german;7725;-0.011661180602006688;-0.022040049327354268;-0.004048049079754599;-0.035274773691654875;-0.02971991538461537;-0.0034008333333333334;-0.0588557883895131;-0.021700212933753942;-0.04508487136929461;-0.04044743922651934;0.051856280936454856;-0.03916878018575852;-0.022401279552715658;-0.012476722943722948;-0.0008054552058111377;-0.0055463942558746735;-0.017809267605633804;-0.06161799999999999;-0.218829;-0.14550555555555558;0.11131700000000001;-0.116693;0.009612126984126983;0.04785;0.0;None;None;None;0.155643;None;None;-0.015075000000000005;None;-0.029810000000000003;None;0.011179000000000001;None;0.0;None;None;None;0.12372250000000001;None
Iowa;7697;0.07057733532934132;0.04137557480314961;0.026083675958188154;0.02386154358974359;0.07774325022789424;0.027501102272727274;0.06285298093971632;0.02192600568181818;0.0453038429118774;0.026365312925170064;0.035893456521739135;0.040016885462555066;0.020247400000000002;0.05824240000000001;0.05452922594142259;-0.0010457228915662655;0.049236320175438594;0.042465982758620686;0.0;0.07093166666666666;0.104219;0.135233;0.002555461538461544;0.09106666666666667;None;None;0.20095;None;0.3243;None;None;0.09160900000000001;None;0.082945;None;0.10785499999999999;None;None;None;None;None;0.1468;None
week;7661;-0.012174239344262297;-0.04006692914653784;-0.03807597744360902;-0.037584363461538456;-0.011357325806451612;-0.02910281621621621;-0.021637379928315416;-0.016034601754385966;-0.02204051888667992;-0.026915698412698415;-0.04116173121387283;-0.014526832000000002;-0.0257174063670412;-0.0003230370370370391;-0.020961336820083675;-0.020371528183716073;-0.031130572237960334;-0.030333999999999996;0.0;-0.10867319999999997;-0.08005;-0.0161532;-0.05512596560846561;None;None;None;None;None;0.0;None;None;0.04609668965517242;None;-0.06353099999999999;None;0.013571000000000001;0.0;None;None;0.0;None;-0.00918125;None
Times;7625;0.04372509004739337;0.004194298679867987;-0.01794331610942249;0.008964303541315343;0.015332890410958902;-0.006410428571428571;-0.002535283018867925;0.002523702160493826;0.0016208185328185334;0.006474944444444444;-0.04969679083094556;-0.0069713858695652185;-0.009331217028380637;-0.025732155963302753;-0.004366694533762057;-0.01748812426035503;0.012027772845952996;-0.0155313125;None;-0.10487333333333333;-0.073237;0.0;-0.012787164926931103;None;None;None;-0.23835;None;0.0;None;None;-0.018675;None;0.0;None;0.002345;None;None;None;0.0;None;0.0;None
20;7537;-0.012448449209932277;0.00048526118067978685;-0.00561182073434125;0.009297985324947588;-0.024246627777777776;-0.007400902004454346;-0.03298417846153847;0.015352260869565214;-0.03493926233766234;-0.020481536458333335;-0.05343163352272728;-0.005252127035830615;0.019617540145985404;-0.0047306878306878335;0.005986298200514138;-0.008049338235294117;-0.04009835245901639;-0.006881;-0.4404;-0.14944886486486486;-0.05515588235294118;0.03009632142857143;-0.028612176020408168;0.0;-0.2553;-0.089767;0.0;None;-0.0998625;-0.401;0.0;0.014605000000000002;None;0.017713999999999997;None;-0.08493300000000001;None;None;0.0;None;None;0.05673333333333334;None
day;7491;-0.023226775862068963;-0.002865757525083611;-0.00549037837837838;-0.04153099190283401;-0.01421304347826087;-0.03500033760683761;-0.008433876363636362;-0.0036192292051756003;-0.011727469525959365;-0.0027973306878306876;-0.01517976338028169;-0.01596729880478088;-0.0009286935779816522;0.008450656862745097;-0.02824507774798928;-0.020280487373737367;-0.031019354901960783;-0.081661;0.11988;-0.028026884615384613;-0.109135;-0.006608;-0.04833274792243767;0.0;None;None;0.0;None;-0.058903;None;None;-0.081829;None;-0.00689;None;-0.05056560869565218;None;None;0.183;None;None;0.0;None
2010;7480;0.015612862170087975;0.01359270980392157;-0.0049068779999999965;0.0015368330058939104;0.03234492592592592;0.009023848197343453;0.0313397491638796;0.01993979632721202;-0.012865323834196892;0.019958793893129767;0.021737055555555555;0.011302132653061228;0.05286668656716419;0.017328668067226882;0.006349878281622909;-0.008871987288135593;0.015755563467492264;-0.0039;0.0;0.05415555555555556;-0.021269999999999997;-0.04562568965517241;0.00976054938271605;None;None;None;0.0;0.0;0.081933;None;0.5788;-0.01206975;None;0.03295668571428571;None;-0.02335653125;-0.19994;None;0.0;None;None;0.1751818181818182;None
Post;7475;0.02356460788863109;0.006702221797323135;-0.0047352278978388986;-0.006481165692007799;0.014478478802992516;0.0023836226415094334;-0.017177655421686745;0.009472523474178405;-0.013657753398058251;-0.00995994;0.014708816371681418;-0.010876506976744185;0.00891431725888325;0.006428159292035397;0.009799357142857141;0.0006658519855595671;0.0048848599999999995;-0.019154;None;0.00943784444444444;0.040132999999999995;-0.26335;0.008785014141414142;None;None;None;None;None;0.08507;None;None;-0.090383;None;-0.042286000000000004;None;0.0;None;None;None;None;None;0.012153;None
Fox;7322;0.03654295154185021;0.0026463723305478176;0.04806642544731611;0.04405216875000001;0.028648641791044777;0.07159801948051948;-0.0075861347826086944;0.034985256756756754;0.043939456299659466;0.0007415920398009957;0.049268840336134455;0.03439881063122924;0.06806146575342467;0.05884553046594983;0.03548025085910654;0.010390991329479769;0.07078774617737002;0.05;None;0.1101;0.0;0.0278;-0.00045113867187499945;None;None;None;None;None;None;None;None;0.24898;None;0.022737;0.0;0.05995816666666667;None;0.0;None;None;None;-0.0029032857142857137;None
Johnson;7282;0.023056026881720433;0.02728480890052355;0.06195246234676006;-0.005372615658362991;-0.0022544521739130403;0.03433261492537314;0.048136966292134827;-0.006779731182795699;-0.022144416513761467;0.05002495310136158;-0.02518667912772586;0.04857063503649635;0.03387668858131487;0.08506934924623116;0.05122914606741573;0.05405139120879121;0.06255718879056048;-0.039215;0.01465;-0.099362625;-0.12243499999999999;0.050342535714285715;0.02959522051282051;None;None;None;0.0;None;-0.1366;0.1909;None;-0.6597;None;-0.020891999999999997;None;0.05789400000000001;None;None;None;0.0;None;-0.27115;None
7;7115;0.012100956185567011;0.005716391100702576;0.007786099722991688;0.005758100196463656;0.02225178153846154;0.016508351807228913;0.023559570200573064;0.005082103296703299;0.006307826797385625;0.02441789048991354;-0.03752342028985507;0.010047494082840235;-0.003311488038277512;0.011071017857142857;0.0053122598752598765;0.0078082505353319065;0.016975477822580645;0.148882;0.0;0.029599999999999994;-0.10501737931034484;-0.003795;0.012024407284768212;0.0;0.24695;-0.0767;None;None;0.10975511111111111;None;None;-0.039535714285714285;None;-0.008281;None;0.02889;None;None;None;0.0;None;0.0;None
mexican;7095;-0.07763095454545456;-0.033473796420581646;-0.07355805596107057;-0.01307682100238664;-0.055891;-0.03246550664697194;-0.02566987499999999;-0.014514394422310763;-0.06988805957446809;-0.07750837109374999;-0.041688267441860466;-0.08938296097560977;-0.035024472140762465;-0.06580859677419357;-0.04030834681181959;-0.061064038071065994;-0.038292416216216214;0.190375;0.06743333333333333;0.052382608695652165;-0.11438;0.0019;-0.048924768421052624;0.0;None;None;0.0;-0.3182;-0.05562709090909091;None;None;-0.143995;None;-0.070233;None;-0.084212;None;0.0;0.0;None;None;0.0;None
hundred;7058;-0.072586206779661;-0.10071115019011408;-0.060785853333333334;-0.10697878527607362;-0.07218974193548387;-0.07472381578947368;-0.05196968924302789;-0.05078750103092784;-0.08230138479262675;-0.04080333928571428;-0.07923917607973423;-0.09212765073529411;-0.040488791111111117;-0.053378749999999996;-0.08498601006036219;-0.12131143367346939;-0.0638629251870324;-0.178463;-0.3141;-0.09864495;-0.11817799999999999;-0.044856685714285714;-0.06160385304659498;None;0.0;0.0;-0.09505;None;-0.164642;None;None;-0.002762;-0.33525;-0.0782;None;-0.062254;0.0;0.0;0.0;0.1909;0.0;-0.14760025;None
NPR;7028;0.028527469090909096;0.003490596658711219;0.012110979041916166;0.038875416;0.019774874149659862;0.0007639011235955042;0.007158753086419753;0.01265305855855856;-0.0025318351955307262;-0.00807388108108108;-0.009261335106382978;0.013994938144329897;0.01746898051948052;0.018986349056603773;0.0002072938388625591;0.02345468894009216;-0.0033597816091954003;0.146475;0.0;0.06541052631578947;0.0;0.0;0.02110102981651376;-0.0602;None;None;0.0;None;0.03200025;None;0.0;0.0;None;0.06571111111111111;None;0.0;0.0;None;None;-0.2202;None;-0.056307;None
Islamic State;7015;-0.11812918531468532;-0.1776860535279805;-0.10158518891170432;-0.13430257372654156;-0.1740117314814815;-0.11511554013015181;-0.11906123936170213;-0.14361829870129872;-0.10166162606232296;-0.1106537268170426;-0.09175308146067415;-0.1087882403846154;-0.1433363779697624;-0.16299511971830985;-0.12867350894308943;-0.10652328700361012;-0.10800463405797102;0.4939;None;-0.09861225000000001;0.0;None;-0.12613326842105263;None;None;0.091067;None;None;None;None;None;None;None;-0.2167;None;0.0;None;None;None;None;None;-0.09922463414634147;None
0;7005;0.023382516709511567;0.032965447293447296;0.035095002958579875;0.024062874531835206;0.015064778761061949;0.022029731441048032;0.016929524050632912;0.028341738095238093;0.029551753554502368;0.011408304000000001;0.02867020484581498;0.01743656052631579;0.019220128978224452;0.0293897;0.027711920770877942;0.02228823720930232;0.03481823902439024;-0.123475;0.0;-0.0056413529411764715;-0.1308;0.132583;0.03348661095890411;None;None;None;None;None;None;0.0;None;0.1806;None;0.0;None;0.0;None;None;None;0.0;None;0.08075299999999999;None
the year;6998;0.007661010238907849;0.008404982791587001;0.03205849719101123;0.03467222375;0.04533440890688259;0.0695003854961832;0.021374198369565216;0.024918056179775275;0.03893657272727273;0.013030833333333332;0.026446029045643152;0.0533271095890411;0.02295779292929293;0.0056649560975609746;0.008660257653061226;0.0220129406779661;0.020915713136729224;0.010218375;0.0;0.025406090909090913;0.139547;0.0023998;0.023472146153846157;None;None;None;None;0.525825;0.032928;0.0258;-0.01479999999999998;0.12393599999999999;None;0.006348275862068966;None;-0.03230738461538462;None;None;None;0.0;None;-0.036918181818181815;None
Ted Cruz;6967;0.04802234104046243;0.03593535294117647;-0.001460114285714286;0.029400000000000003;0.027740127492877492;0.001333720930232559;0.007790652621722847;0.03357534782608696;0.05593094919786096;0.042974225165562915;0.04952722580645162;0.05375651949085123;0.03012771428571429;0.03152325068870524;0.048523140495867784;-0.012335303278688526;0.06152745;0.07224;None;0.03499346666666667;0.10221666666666666;0.081342;0.07381143396226415;None;None;None;0.0;None;0.1405;None;None;0.156527;None;0.07648666666666666;None;0.08875714285714287;None;None;None;None;None;0.0;None
North Carolina;6845;-0.00978302124430956;0.024722989361702124;0.020696580180180182;0.016151713004484303;0.01811200925925926;-0.03178149321266968;-0.020083212121212116;0.020200413793103448;0.030275437659033077;0.017971554621848733;-0.002463506756756756;0.031033868338558004;-0.0002411368653421634;0.0124903452685422;0.03491660410094638;0.00620943605546995;-0.007985421140939598;0.036019999999999996;None;-0.131675;-0.15467;-0.15757100000000002;-0.020169053030303034;None;None;None;None;None;0.02;0.0;None;-0.043704;None;-0.072038;None;-0.153131;-0.0516;None;None;None;None;0.043567;None
2017;6793;0.015879899224806197;0.048560430555555555;0.00811551690821256;0.07968899131513649;0.06819728181818181;0.035235423707440094;0.04018890277777778;0.04154651243781095;0.034101777777777786;0.03255180357142856;0.03112231009174312;0.04241277777777778;0.033279149911816575;0.0176313;0.055077819672131136;0.04537149523809522;0.05711704907975458;0.003914;0.0;0.10391428571428572;0.22334314285714285;0.0;0.036225080188679246;0.0;None;-0.15293299999999999;0.216367;0.0546;0.123475;0.4215;0.06817999999999999;-0.075433;-0.2235;0.0;-0.0457;0.00645;None;None;-0.4995;None;None;-0.009945101123595505;None
Los Angeles;6676;-0.0009402752293577958;-0.003955133187772925;-0.019382028571428574;0.006289336225596529;0.030091985294117652;0.009261548442906576;0.01632828244274809;0.010146047882136279;-0.007168848580441641;0.008293995012468832;0.02098347263681592;-0.035136952153110045;0.031622816700611;0.011015729166666668;-0.011377164759725398;0.006414745222929934;-0.0022636071428571445;0.003887;None;0.014175606060606062;-0.080785;-0.009705;-0.010434934210526317;0.802;None;None;0.29295;None;-0.070353;None;0.0;-0.009595000000000001;None;-0.0148;None;0.024572;None;-0.5399;None;None;None;-0.10845999999999999;None
half;6615;0.02272616425120772;-0.0023797585421412295;-0.007713424936386769;0.020327555035128803;-0.011615868995633187;-0.00993303610108303;-0.03961789641434263;0.0058198915929203515;0.01820151470588235;0.001907066666666665;-0.0005512046979865803;0.0025252282608695673;-0.021824599999999996;-0.00021641666666666608;-0.015111078947368416;-0.001021982905982906;0.03600773896353167;-0.099362;0.0;0.040336239999999995;0.024377193548387095;0.04158653333333333;-0.04242521681415929;0.0;-0.17;0.07655;0.1589;0.0;-0.08869400000000001;0.0;0.33525;-0.0477;None;0.07257899999999999;None;-0.021212;None;0.0772;-0.2732;0.13156318181818183;None;0.009349999999999999;None
