entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Facebook;1710;None;None;0.035308;0.0;None;None;None;0.028033;-0.004006;None;None;None;None;None;-0.0106;None;0.049263;0.044128;0.010543;None;0.012688;0.023847999999999998;0.009118000000000001;0.026974;None;0.055738;-0.013774000000000002;0.078361;-0.020265000000000002;None;0.014292;None;0.069546;None;None;0.025046000000000002;None;None;None
Manhattan;1677;None;None;-0.021378;0.06664400000000001;None;None;None;-0.045647;-0.012949;None;None;None;None;None;-0.013638999999999998;None;-0.025496;0.016683;-0.002805;None;-0.022296;0.045295999999999996;0.0039700000000000004;-0.019007;None;0.03338;-0.008751;-0.000997;0.026057;None;-0.002704;None;0.011579;None;None;0.0;0.01254;None;None;None
night;1671;None;None;-0.047972;-0.08998300000000001;None;None;None;-0.011508;-0.025945999999999997;None;None;None;None;None;-0.042769;None;0.052508000000000006;0.05034473684210527;-0.013358000000000002;None;0.024413;0.05429774590163934;0.014083000000000002;0.008012;None;0.011743;0.000609;0.041314;0.000113;None;-0.0030440000000000003;None;0.046179000000000005;None;None;-0.04684129411764706;None;None;None
today;1627;None;None;-0.027583999999999997;None;None;None;0.006309;0.006149;None;None;None;None;None;-0.021302;None;0.008859;0.017028;0.011852;None;0.03837;0.009405;0.054242;0.100783;None;0.02436;0.011517;-0.010369;0.064794;None;0.053538;None;0.016878999999999998;None;None;0.007737000000000001;-0.6249;None;None;None
Knicks;1592;None;None;0.064238;None;None;None;0.028212;0.027056999999999998;None;None;None;None;None;0.002791;None;0.020394;0.020516;0.000663;None;0.021531;0.053787;0.031495;0.017665;None;0.10719100000000001;0.009592;0.020850999999999998;0.03442;None;0.057303999999999994;None;0.016839;None;None;0.039269;None;None;None
2014;1586;None;None;0.031867;0.1655;None;None;None;-0.025297999999999998;-0.10410699999999999;None;None;None;None;None;-0.01899;None;-0.010543;-0.025133000000000003;0.007611;None;0.019448;-0.019433000000000002;-0.050977999999999996;-0.011298;None;0.036785000000000005;-0.03065;-0.014918;-0.046586;None;-0.041976;None;-0.004953;None;None;0.0;-0.000637;-0.26335;None;None;None
last week;1571;None;None;-0.06031;0.0843;None;None;None;-0.022985;-0.008067;None;None;None;None;None;0.013297;None;-0.015412;-0.036786;-0.020705;None;-0.007906;-0.017632;-0.037357;0.00031600000000000004;None;-0.006256;-0.031047;-0.066327;-0.003279;None;-0.062875;None;-0.045032;None;None;-0.00028900000000000003;None;None;None
Donald Trump;1566;None;None;0.11271800000000001;-0.4215;None;None;None;0.037294;0.033113;None;None;None;None;None;0.07253899999999999;None;0.021794;0.05122;-0.003797;None;0.025047;-0.015625999999999998;-0.017256;-0.017524;None;0.049848;0.033274;0.020487000000000002;0.037268;None;-0.000465;None;0.007088;None;None;0.028792;None;None;None
Brooklyn;1551;None;None;-0.034457;0.135857;None;None;None;0.006881;-0.008825;None;None;None;None;None;-0.0528;None;0.0281;0.008019;-0.037949000000000004;None;0.00075;-0.035959;0.00591;-0.004476;None;0.0087;-0.037177999999999996;-0.020505000000000002;-0.00575;None;0.027977999999999996;None;-0.000366;None;None;-0.026608999999999997;None;0.5423;None;None
Giants;1534;None;None;0.050584;0.1131;None;None;None;0.050319;0.05524199999999999;None;None;None;None;None;0.0024850000000000002;None;0.041247000000000006;0.041937999999999996;0.042666;None;0.064265;0.063792;0.091475;0.058636;None;0.068126;-0.015175999999999999;0.039204;0.094441;None;0.002982;None;0.003978;None;None;0.062254;None;None;None
5;1470;None;None;0.013359999999999999;0.0;None;None;None;0.009365;0.017116;None;None;None;None;None;-0.049803;None;0.050752;0.00677;0.049794;None;0.000865;0.032914;0.019344;0.03729;None;-0.007915;0.053055;0.0043;0.005369;None;-0.0007570000000000001;None;0.023978;None;None;-0.001131;None;None;None
