entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Cairo;59;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.24695;None;-0.11556300000000001;-0.4588;0.0;None;0.0;None;0.0;None;0.0;-0.033338;None;-0.085562;None;0.0;None;None;None;None;-0.3253;None;None;None;None;None
Athens;59;None;None;None;None;None;None;0.107267;None;None;None;None;None;0.0;None;0.064;0.0;None;0.4019;None;0.0;None;0.0;0.0;0.2083;None;0.0931;None;0.0;None;None;None;None;-0.4588;None;None;None;None;None
the Clean Power Plan;59;None;None;-0.0516;None;None;None;None;None;None;None;None;None;0.30944;None;0.4019;0.6808;None;0.15656;0.1279;None;0.408942;None;0.55575;0.455233;0.462345;0.570689;None;None;None;None;None;None;None;None;None;None;None
the White House xe2x80x99s;58;None;None;None;None;None;None;0.5106;None;None;None;None;None;None;0.02908;0.0;None;0.003433;-0.1431;None;-0.070171;None;0.0;0.05856;None;0.211275;None;None;None;None;None;0.0;None;None;None;None;None
York Times;58;None;None;None;None;None;None;-0.03605;None;None;None;None;None;None;-0.068;0.0;None;-0.0963;None;None;-0.08667000000000001;-0.048570999999999996;None;-0.068;None;0.032425;None;None;None;None;0.01548;None;None;None;None;None
Jimmy Fallon;58;None;None;0.0;None;None;None;None;0.27115;None;None;None;None;None;0.0;None;-0.032;0.0;None;0.17;-0.1101;None;0.0;None;0.1806;0.115846;None;0.06665;None;0.07224;None;None;None;None;0.0;None;None;None;None;None
Department;58;None;None;None;None;None;None;0.262421;None;None;None;None;None;0.15195;None;None;0.26335;0.4434;None;0.22436399999999998;None;0.51088;0.351133;0.0;None;-0.1909;None;None;None;None;None;-0.296;None;None;None;None;None
Tesla;58;None;None;0.3612;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.0708;-0.0072;None;0.021518000000000002;None;0.180767;-0.4019;0.0;None;-0.002433;None;-0.20865;None;None;None;None;-0.068633;None;None;None;None;None
Bourree Lam;58;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0386;0.0;None;0.0;0.1101;None;0.0;None;0.0;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Oakland;58;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.085481;None;0.0;0.1779;0.1204;None;0.0;None;0.1858;None;0.0;-0.147786;0.0;0.0;None;0.0;None;0.05365;None;None;None;None;0.0;None;None;None;None;None
Barack;58;None;None;0.2732;None;None;None;None;0.06112000000000001;None;None;None;None;None;0.039129000000000004;None;None;0.2294;0.0;None;-0.34;None;0.190367;0.3204;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
America First;58;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.07375;0.0;None;0.048664;None;-0.032100000000000004;0.0;0.055340133333333326;None;0.0;None;None;None;None;None;-0.36042857142857143;None;None;None;None;None
Giuliani;58;None;None;None;None;None;None;0.076738;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.11148;-0.34;None;None;0.0387;0.28608;None;None;0.0;None;None;None;None;-0.011518;None;None;None;None;None
Politico;58;None;None;None;None;None;None;0.0;None;None;None;None;None;0.09545;None;0.0;-0.5719;None;0.0;None;0.0;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
ten of million;58;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0279;None;0.0;-0.1534;0.0;None;-0.096587;0.5994;None;-0.19452;None;-0.1054;-0.032889;0.027325;None;0.0;None;0.027486;None;None;None;None;-0.10176;None;None;None;None;None
the East Coast;58;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;0.123475;None;0.4215;None;-0.11057;0.052687;0.0;None;0.0;None;-0.001387;None;None;None;None;None;None;None;None;None
Vatican;58;None;None;None;None;None;None;0.5423;None;None;None;None;None;0.15195;None;0.223771;0.067787;0.0;None;-0.164871;0.0;None;-0.128;None;0.295575;0.11717999999999999;0.0;0.0;None;0.1147;None;-0.11988;None;None;None;None;None;None;None;None;None
Web;58;None;None;None;None;None;None;-0.191367;None;None;None;None;None;0.0;None;-0.191367;-0.191367;-0.000367;None;0.2162;None;None;-0.1096;-0.191367;None;-0.071763;None;0.3239;None;None;None;None;0.0;None;None;None;None;None
Lucas;58;None;None;0.1591;None;None;None;None;-0.2787;None;None;None;None;None;-0.075429;None;-0.035318;0.249933;0.251125;None;None;None;0.1909;0.024666999999999998;None;None;0.0;None;None;None;None;0.4939;None;None;None;None;None
Recep Tayyip Erdogan;58;None;None;-0.5243;None;None;None;None;-0.165543;None;None;None;None;None;-0.08807999999999999;None;-0.16944;0.0;None;0.0;0.0;None;0.27115;None;-0.17;0.0;0.18221700000000002;None;-0.23835;None;-0.19068;None;None;None;None;0.01409;None;None;None;None;None
Soviets;58;None;None;None;None;None;None;-0.034029000000000004;None;None;None;None;None;0.0;None;0.32985;0.0;None;-0.1405;0.3818;None;-0.009382999999999999;None;-0.2488;0.045533;0.10606700000000001;None;0.0;None;-0.28656;None;None;None;None;None;None;None;None;None
the American Civil Liberties Union;57;None;None;None;None;None;None;0.529425;None;None;None;None;None;0.42745;None;0.439067;0.6784;None;0.4828;0.520012;None;0.577314;None;0.573833;0.1806;0.5106;None;0.5628;None;0.6118;None;None;None;None;0.289267;None;None;None;None;None
Corey Lewandowski;57;None;None;None;None;None;None;-0.074783;None;None;None;None;None;0.064;None;-0.100475;-0.0184;-0.440025;None;-0.05562;0.0;None;0.0;None;-0.34;-0.037778;None;-0.386133;None;-0.34;None;None;None;None;0.187133;None;None;None;None;None
Bernie Sanders xe2x80x99s;57;None;None;0.26645;None;None;None;None;-0.03015;None;None;None;None;None;0.438075;None;-0.002837;0.10666199999999999;None;0.0;None;None;0.2972;0.068;0.2294;None;0.235029;None;0.0;None;None;None;None;0.018778;None;None;None;None;None
39;57;None;None;0.0;None;None;None;None;-0.034233;None;None;None;None;None;0.01544;None;-0.133967;0.0;-0.296;None;-0.15417999999999998;0.2732;None;0.0;None;0.2064;0.0;0.0;0.050575;None;0.039467;None;0.05004;None;None;None;None;-0.0172;None;None;None;None;None
Newark;57;None;None;None;None;None;None;0.0;0.0;None;None;None;None;None;None;0.0522;0.019089;None;0.0;None;None;0.125;0.0;None;None;0.0;None;None;None;None;-0.063825;None;None;None;None;None
1967;57;None;None;None;None;None;None;-0.122957;None;None;None;None;None;-0.045994;None;-0.3612;0.0;None;-0.0195;-0.14985;None;0.13935;None;0.07955;0.056839999999999995;-0.1366;None;-0.23835;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Francis;57;None;None;None;None;None;None;0.110575;None;None;None;None;None;0.0;None;-0.0049;0.035470999999999996;None;0.091067;None;0.07055700000000001;None;0.055920000000000004;0.142975;None;-0.1468;None;-0.5288;None;None;None;None;None;None;None;None;None
the United States of America;57;None;None;None;None;None;None;0.48258;None;None;None;None;None;0.520467;None;0.4215;None;0.468658;0.32214299999999996;None;0.645925;None;0.4215;0.4215;0.5292;0.3643;None;0.4215;None;0.32455;None;None;None;None;0.456567;None;None;None;None;None
Keystone XL;57;None;None;None;None;None;None;None;None;None;None;None;-0.7783;None;None;0.0349;0.0;None;-0.033647;None;0.0;0.0;0.0;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
Zuckerberg;57;None;None;None;None;None;None;None;None;None;None;None;None;0.0593;None;-0.020225;None;0.0129;None;0.10346400000000001;0.02145;0.154843;None;0.0;None;-0.018578;None;None;None;None;0.0;None;None;None;None;None
a few week ago;57;None;None;0.0;None;None;None;None;-0.030356;None;None;None;None;None;0.10212;None;-0.5719;0.0;None;0.0;0.2997;None;0.042889;None;0.16076;0.0;0.24635;0.3062;None;0.1998;None;None;None;None;None;0.0;None;None;None;None;None
Sarah;57;None;None;None;None;None;None;-0.1385;None;None;None;None;None;0.23835;None;0.134036;0.0;None;-0.1341;0.0;None;None;0.0;0.190022;0.0;0.0;None;0.169075;None;0.0;None;None;None;None;0.22885;None;None;None;None;None
Hewitt;57;None;None;None;None;None;None;0.047331;None;None;None;None;None;-0.1591;None;None;None;-0.11333299999999999;None;-0.02935;0.08546000000000001;0.119175;None;0.05474299999999999;None;-0.044025;None;None;None;None;-0.0587;None;None;None;None;None
filipino;57;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.07224;None;0.0;None;0.0;0.0;None;0.113946;None;0.069478;0.0;0.3818;0.0;None;-0.087175;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Shakespeare;57;None;None;0.0;None;None;None;None;0.22365;None;None;None;None;None;0.23315;None;-0.07955;0.3612;None;0.245133;None;0.270867;None;0.42556700000000003;0.032871;0.0;0.0;None;0.4019;None;0.0;None;None;None;None;0.11254000000000002;None;None;None;None;None
Turks;57;None;None;None;None;None;None;0.3454;None;None;None;None;None;0.127252;None;-0.4939;None;0.0;None;-0.2272;None;-0.078414;0.0;None;None;0.0;None;None;None;None;0.11208599999999999;None;None;None;None;None
Gilmore;57;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;None;None;0.05903200000000001;0.0;0.5719;None;0.0;None;0.4588;None;None;None;None;None;None;None;None;None
John F. Kennedy;57;None;None;0.0;None;None;None;None;-0.5994;None;None;None;None;None;0.021333;None;-0.14985;0.0;None;0.040132999999999995;0.0;None;0.0;None;-0.152275;-0.23976;-0.7506;-0.11735;None;0.4939;None;0.0;None;None;None;None;-0.1998;None;None;None;None;None
Harry Reid;56;None;None;None;None;None;None;-0.4019;None;None;None;None;None;0.139543;None;-0.2216;0.0;0.0;None;0.0;0.0;None;-0.0683;None;-0.08675;0.086967;-0.15355;0.0;None;0.02195;None;0.0;None;None;None;None;-0.15293299999999999;None;None;None;None;None
the Civil Rights Act;56;None;None;0.39385;None;None;None;None;-0.5742;None;None;None;None;None;0.23835;None;-0.172906;0.0;-0.32985;None;0.0;-0.5106;None;0.25;None;-0.100575;-0.2246;0.0;None;0.0;None;0.0;None;None;None;None;-0.054877999999999996;None;None;None;None;None
Ro;56;None;None;None;None;None;None;-0.5574;None;None;None;None;None;-0.5574;None;-0.1511;-0.48123699999999997;None;-0.5574;None;-0.5574;None;-0.571986;None;-0.35425;None;None;None;None;None;-0.35425;None;None;None;None;None
Tony;56;None;None;None;None;None;None;0.0572;None;None;None;None;None;0.05006;None;0.01699;0.5684670000000001;None;0.1173;None;0.1366;None;0.180386;0.0;None;0.3491;None;None;None;None;None;None;None;None;None;None
65;56;None;None;0.0;None;None;None;None;0.39185;None;None;None;None;None;-0.066855;None;0.0;-0.291;None;0.0;None;0.003686;None;0.0;0.0;-0.26335;None;0.0;None;0.0;None;None;None;None;-0.09725700000000001;None;None;None;None;None
David Frum;56;None;None;0.1497;None;None;None;None;-0.296;None;None;None;None;None;0.0347;None;0.0;None;-0.14845;0.08491699999999999;None;-0.02435;None;0.0;0.0493;0.0;None;-0.1806;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Jill Stein;56;None;None;None;None;None;None;0.211378;None;None;None;None;None;0.270656;None;0.743;None;-0.2732;None;0.0;None;0.14047;0.15703699999999998;None;0.4019;None;0.100475;None;None;None;None;0.411525;None;None;None;None;None
Liberty University;56;None;None;0.56995;None;None;None;None;0.4498;None;None;None;None;None;0.5267;None;0.41135;0.5267;0.5267;None;0.5267;None;0.5267;None;0.60514;0.5267;0.5267;0.5267;None;0.469025;None;0.53785;None;None;None;None;0.5267;None;None;None;None;None
this spring;56;None;None;0.0;None;None;None;None;-0.066983;None;None;None;None;None;0.133967;None;0.11631400000000001;-0.083333;None;-0.074;0.0;None;0.4019;None;0.0791;0.0;0.14715699999999998;None;0.10716700000000001;None;-0.09877999999999999;None;None;None;None;0.01544;None;None;None;None;None
Havana;56;None;None;None;None;None;None;0.0;None;None;None;None;None;0.1427;None;-0.1531;0.0172;0.08734299999999999;None;None;None;0.09271;0.11333299999999999;-0.142975;None;-0.125417;None;-0.180767;None;None;None;None;-0.1027;None;None;None;None;None
Fresno;56;None;None;None;None;None;None;0.0;None;None;None;None;None;0.04046;None;0.0;None;None;0.0;None;-0.043336;0.0;0.0;None;0.0;None;-0.076272;None;None;None;None;0.0;None;None;None;None;None
a decade ago;56;None;None;None;None;None;None;0.12765;None;None;None;None;None;-0.02035;None;-0.19783299999999998;0.125;None;0.027583;0.10606700000000001;None;-0.068617;None;-0.13504000000000002;-0.157137;0.0;None;None;-0.0086;None;None;None;None;0.2553;None;None;None;None;None
Watson;56;None;None;None;None;None;None;-0.01288;None;None;None;None;None;0.03614;None;0.0;-0.2787;None;0.0;0.6486;None;-0.067176;None;-0.16055999999999998;-0.09176000000000001;-0.05505;None;None;None;None;None;None;None;None;None;None;None
Young;56;None;None;None;None;None;None;-0.104;None;None;None;None;None;0.0;None;0.00246;0.0;None;-0.0903;0.0;None;0.123475;None;0.135177;0.0;None;None;-0.296;None;None;None;None;0.296;None;None;None;None;None
Gulf;56;None;None;-0.056575;None;None;None;None;-0.214625;None;None;None;None;None;0.029267;None;0.037717;0.0;0.0;None;0.0;None;0.254367;None;0.0;-0.4033;-0.091067;0.0743;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
colombian;56;None;None;None;None;None;None;-0.1147;None;None;None;None;None;-0.08374;None;0.1909;None;0.0;None;0.0;None;0.5423;0.031532;None;0.0;None;-0.17773599999999998;None;None;None;None;0.08237799999999999;None;None;None;None;None
the Super Bowl;56;None;None;0.648117;None;None;None;None;None;None;None;None;None;0.6372;None;0.329867;0.5994;0.5994;None;0.647733;None;0.7198;None;0.6059;0.6943749166666667;None;0.5994;None;0.5994;None;None;None;None;0.5994;None;None;None;None;None
Bronx;56;None;None;0.0;None;None;None;None;0.10065;None;None;None;None;None;0.0;None;0.0;0.068717;0.0;None;0.0;None;0.0;None;-0.0129;0.0;0.0;0.34895;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
South America;56;None;None;0.0;None;None;None;None;0.10775499999999999;None;None;None;None;None;0.090533;None;0.09534;0.0;None;0.0;0.190633;None;0.0;None;0.10606700000000001;-0.144225;0.0;None;-0.07524299999999999;None;0.0;None;None;None;None;0.0;None;None;None;None;None
ninth;56;None;None;None;None;None;None;-0.389029;None;None;None;None;None;0.18964;None;0.069267;0.046867;None;0.0;0.233233;None;-0.2732;None;0.2841;-0.138933;0.41135;-0.190633;None;-0.074;None;0.0;None;None;None;None;-0.6808;None;None;None;None;None
Rhodes;56;None;None;-0.194187;None;None;None;None;0.1726;None;None;None;None;None;0.0;None;0.0447;0.0;0.0;None;-0.02365;None;None;0.0;0.0;None;0.082317;None;None;None;None;None;None;None;None;None;None
Verizon;56;None;None;None;None;None;None;0.4215;0.0;None;None;None;None;None;0.16585;None;0.0075439999999999995;0.2202;None;0.39135;None;0.0;None;0.119075;-0.062914;None;0.1806;None;0.0;None;None;None;None;0.067606;None;None;None;None;None
$ 100 million;55;None;None;None;None;None;None;-0.002229;None;None;None;None;None;-0.0258;None;0.765;0.1458;0.17;None;0.0695;0.07224;None;-0.4588;None;0.300933;0.15218900000000002;0.1531;None;0.30045;None;0.131675;None;None;None;None;-0.12765;None;None;None;None;None
Rogers;55;None;None;None;None;None;None;0.087047;None;None;None;None;None;-0.084367;None;0.0;0.5267;0.0;None;0.38585;None;-0.036409;None;-0.041632999999999996;0.1591;None;0.0;None;-0.10606700000000001;None;None;None;None;0.23835;None;None;None;None;None
1966;55;None;None;-0.0107;None;None;None;None;0.0;None;None;None;None;None;0.100475;None;0.2655;0.0;None;0.0;-0.5574;None;None;0.036536;-0.151171;0.0;0.0;None;0.17313299999999998;None;0.0;None;None;None;None;-0.100475;None;None;None;None;None
last December;55;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.1614;0.20095;0.105375;None;-0.180767;None;0.018286;None;0.09505;-0.1204;0.0;0.0;None;-0.080175;None;0.0;None;None;None;None;0.12604;None;None;None;None;None
25 year;55;None;None;None;None;None;None;-0.11495;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.06445;0.0;None;0.2202;None;-0.036345999999999996;0.1032;0.3612;0.0;None;-0.07955;None;0.148;None;None;None;None;0.0;None;None;None;None;None
Peter;55;None;None;0.0;None;None;None;None;None;None;None;None;None;0.156225;None;-0.020743;None;0.058320000000000004;None;None;0.40634000000000003;0.15705999999999998;0.14364000000000002;0.0;None;0.11333299999999999;None;-0.07846399999999999;None;None;None;None;-0.23835;None;None;None;None;None
Newsweek;55;None;None;0.1806;None;None;None;None;0.0;None;None;None;None;None;0.10985;None;0.0;0.0;None;0.0;0.0;None;0.0;None;-0.20698899999999998;0.0;None;-0.32985;None;-0.047621;None;None;None;None;-0.296;None;None;None;None;None
Huckabee;55;None;None;0.1366;None;None;None;None;0.040132999999999995;None;None;None;None;None;None;0.2004;0.1204;0.1204;None;0.1204;None;None;0.0;0.0;0.0743;None;0.1646;None;0.0;None;None;None;None;0.0;None;None;None;None;None
nigerian;55;None;None;None;None;None;None;-0.099707;None;None;None;None;None;-0.14985;None;0.056725;0.0;0.004586;None;0.25;None;0.0;None;0.6486;0.27876;0.091067;None;0.07945;None;0.303967;None;None;None;None;None;None;None;None;None
two hour;55;None;None;0.0;None;None;None;None;-0.11346700000000001;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.068;-0.24695;None;0.1204;None;0.076467;0.046053;0.0;None;-0.033717000000000004;None;0.0;None;None;None;None;0.34;None;None;None;None;None
Harlem;55;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.17146;None;0.0;0.0;0.0;None;-0.3592;None;0.0139;None;-0.09688;0.12013800000000001;None;-0.09972;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the Second Amendment;55;None;None;-0.070675;None;None;None;None;0.016615;None;None;None;None;None;0.296;None;0.10606700000000001;None;0.2732;None;-0.08955;None;0.21075;0.0;0.252633;None;-0.18495999999999999;None;-0.0073;None;None;None;None;-0.02425;None;None;None;None;None
Jason Miller;55;None;None;None;None;None;None;-0.0244;None;None;None;None;None;0.0;None;None;0.0;0.0;None;0.0;None;0.0;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
52;55;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;-0.31245;0.0425;None;0.159525;None;-0.026417000000000003;0.0;0.0;None;-0.133871;None;-0.2553;None;None;None;None;-0.104778;None;None;None;None;None
Central Park;55;None;None;0.0;None;None;None;None;0.15293299999999999;None;None;None;None;None;None;0.0;-0.1531;None;0.0;None;0.0;None;0.0;0.0;0.0;-0.666667;None;0.045533;None;-0.144128;None;None;None;None;None;None;None;None;None
the past few month;55;None;None;0.0;None;None;None;None;None;None;None;None;None;0.051467;None;None;0.0772;0.064333;None;0.051467;None;0.0;0.0;0.025733;None;0.0;None;0.08338;None;None;None;None;0.0;None;None;None;None;None
New Zealand;55;None;None;None;None;None;None;0.3327;None;None;None;None;None;0.0;None;0.0;0.11333299999999999;0.0;None;-0.008333;0.0;None;0.0;None;-0.015028999999999999;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.076033;None;None;None;None;None
Todd;54;None;None;None;None;None;None;0.10606700000000001;None;None;None;None;None;-0.4906;None;-0.2023;None;0.15172;0.0;None;-0.029529000000000003;None;-0.3818;0.0;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the Daily Show;54;None;None;0.0;None;None;None;None;-0.10444;None;None;None;None;None;-0.17;None;0.0;-0.20095;None;0.100475;-0.065867;None;0.0;None;0.08215;-0.4215;0.067433;0.0;None;0.016115;None;-0.1806;None;None;None;None;0.279567;None;None;None;None;None
Islamophobia;54;None;None;-0.6249;None;None;None;None;-0.14186700000000002;None;None;None;None;None;-0.339633;None;-0.296;-0.4019;-0.28595;None;0.0297;-0.098975;None;-0.327067;None;-0.274167;-0.003971;0.1073;-0.21075;None;None;-0.14804;None;None;None;None;None;None;None;None;None
five year ago;54;None;None;0.0;None;None;None;None;-0.2997;None;None;None;None;None;-0.008517;None;0.03995;-0.36845;0.0;None;-0.22032;0.0;None;-0.22735;None;-0.19068;0.0;0.0;-0.6597;None;0.0;None;-0.025675;None;None;None;None;-0.101133;None;None;None;None;None
the next year;54;None;None;None;None;None;None;0.0;None;None;None;None;None;0.157627;None;0.0;0.0;0.0;None;0.019533000000000002;0.2162;None;-0.151333;None;0.0;0.0;0.133967;None;0.0;None;None;None;None;None;0.011029;None;None;None;None;None
Eastern Europe;54;None;None;None;None;None;None;0.0076560000000000005;None;None;None;None;None;0.053033000000000004;None;0.0;0.0;0.0;None;0.0;0.0;None;0.0;None;0.004922999999999999;0.0;0.0;0.0;None;0.0;None;-0.0747;None;None;None;None;0.525133;None;None;None;None;None
the past few day;54;None;None;None;None;None;None;0.41665;None;None;None;None;None;None;0.0;0.0;None;-0.23835;-0.05135;None;0.3818;None;0.11315;0.0;0.0;None;None;0.0;None;None;None;None;0.1679;None;None;None;None;None
the University of Michigan;53;None;None;None;None;None;None;0.0;None;None;None;None;None;0.104571;None;0.0;0.0;None;0.0;0.067433;None;0.075433;None;-0.008354;0.0;0.0;0.0;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Confederate;53;None;None;-0.20095;None;None;None;None;-0.045457;None;None;None;None;None;0.180767;None;-0.09545;0.1806;None;0.0;None;0.0;None;-0.050722;-0.51705;None;-0.177833;None;None;None;None;None;0.0;None;None;None;None;None
a ton;53;None;None;None;None;None;None;0.17;None;None;None;None;None;0.0903;None;0.0;0.0;0.0;None;-0.2552;None;0.154725;None;0.027785;0.0;0.0;None;0.1472;None;0.0;None;None;None;None;0.12343599999999999;None;None;None;None;None
Koch;53;None;None;None;None;None;None;0.175075;None;None;None;None;None;0.0;None;0.35015;0.7003;0.7003;None;0.4121;-0.6124;None;0.0;None;0.141033;-0.17615999999999998;0.35015;0.3818;None;0.35015;None;-0.18745;None;None;None;None;0.035713999999999996;None;None;None;None;None
Nikki Haley;53;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;0.049033;0.0;None;0.20148;0.008312;None;0.0;None;0.0;0.0;0.0;0.0975;None;0.049033;None;0.0;None;None;None;None;0.07355;None;None;None;None;None
Wolf;53;None;None;None;None;None;None;0.0772;None;None;None;None;None;0.3612;None;0.0;0.04648;None;-0.5994;None;0.1204;None;0.082138;-0.1633;0.0;None;0.3906;None;None;None;None;None;0.050237000000000004;None;None;None;None;None
the National Labor Relations Board;53;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.3261;None;0.0;None;-0.351662;-0.143536;None;-0.178622;None;-0.4019;0.0;-0.178622;None;None;None;None;None;None;None;None;None;None;None
the following year;53;None;None;-0.5994;None;None;None;None;-0.015517;None;None;None;None;None;-0.055671000000000005;None;0.5719;0.066411;0.5719;None;0.0086;-0.10115;None;-0.09866699999999999;None;0.0258;0.0258;0.5719;-0.039775;None;0.239725;None;0.0086;None;None;None;None;-0.0604;None;None;None;None;None
Marine;53;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.028612000000000002;None;0.052687;0.24635;None;0.100783;-0.123475;None;0.0;None;-0.07955;-0.1405;0.0497;None;None;-0.3744;None;None;None;None;-0.1998;None;None;None;None;None
September 2015;53;None;None;None;None;None;None;-0.3715;None;None;None;None;None;0.126567;None;0.0;None;0.012837000000000001;0.017408;None;0.0;None;0.0;0.0;0.0;None;None;0.128;None;None;None;None;None;None;None;None;None
Holland;53;None;None;None;None;None;None;0.0;None;None;None;None;None;None;-0.011959000000000001;-0.2787;None;0.17;None;0.0;None;0.0;0.0;0.159225;None;None;0.0;None;None;None;None;0.164633;None;None;None;None;None
Saul;53;None;None;0.0045899999999999995;None;None;None;None;None;None;None;None;None;None;0.175109;0.4404;None;-0.34;None;0.6486;None;-0.02145;0.11025;0.31217;None;None;0.0;None;None;None;None;0.497733;None;None;None;None;None
midwestern;53;None;None;None;None;None;None;0.037717;None;None;None;None;None;0.074925;None;0.128;-0.038275;0.0;None;0.0;0.1806;None;0.0;None;-0.030619999999999998;0.0;0.0;None;0.3612;None;0.3612;None;None;None;None;-0.002159;None;None;None;None;None
Second Amendment;52;None;None;-0.148;None;None;None;None;0.07507799999999999;None;None;None;None;None;0.0;None;None;None;None;0.0;0.054542999999999994;0.1933;0.0;None;0.2732;None;-0.032767000000000004;None;None;None;None;-0.208225;None;None;None;None;None
Ginsburg;52;None;None;0.0593;None;None;None;None;None;None;None;None;None;0.2732;None;0.0;0.20035999999999998;None;0.5267;0.26335;None;-0.0258;None;0.131675;None;0.013975;None;0.065817;None;None;None;None;0.090765;None;None;None;None;None
-PRON- first year;52;None;None;None;None;None;None;-0.051029000000000005;None;None;None;None;None;0.0681;None;0.0;0.0;0.0;None;0.0129;0.105375;None;-0.09866699999999999;None;0.051032999999999995;0.0;0.0;0.0;None;0.2202;None;0.086267;None;None;None;None;0.1533;None;None;None;None;None
September 11 2001;52;None;None;None;None;None;None;0.21075;None;None;None;None;None;None;None;-0.2202;-0.58158;None;0.0;None;-0.2202;-0.26259099999999996;-0.4404;-0.41125;None;-0.00945;None;-0.140322;None;None;None;None;0.105375;None;None;None;None;None
100 %;52;None;None;None;None;None;None;-0.2008;None;None;None;None;None;-0.02122;None;None;-0.3252;-0.3828;None;0.0;None;0.037833;-0.198825;-0.15445;None;-0.296;None;-0.054920000000000004;None;None;None;None;-0.11803599999999999;None;None;None;None;None
Ethiopia;52;None;None;-0.3818;None;None;None;None;0.0903;None;None;None;None;None;0.0;None;0.054706;-0.22176700000000002;None;-0.4767;0.0;None;0.137686;None;-0.09866699999999999;0.0;0.0;None;-0.2294;None;-0.1806;None;None;None;None;0.110675;None;None;None;None;None
a year ago;52;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.1199;None;-0.225933;0.0;0.0;None;0.0;0.1366;None;0.0;None;0.082683;-0.059889;0.23835;None;0.082317;None;0.11355699999999999;None;None;None;None;0.148;None;None;None;None;None
hindu;52;None;None;0.2732;None;None;None;None;None;None;None;None;None;None;-0.2732;None;0.055590999999999995;0.0;None;0.052516999999999994;None;0.0;None;0.0;None;0.0;None;None;None;None;-0.4434;None;None;None;None;None
East;52;None;None;None;None;None;None;0.4019;None;None;None;None;None;-0.018792;None;0.0;0.0;None;0.058522000000000005;0.2202;None;0.0;None;0.00965;-0.299367;None;None;-0.065013;None;None;None;None;0.0;None;None;None;None;None
Roe v. Wade;52;None;None;0.0;None;None;None;None;-0.056575;None;None;None;None;None;0.5267;None;-0.11227999999999999;0.2031;None;0.035344;0.0;None;0.0843;None;0.22866;0.0386;0.0386;None;None;0.198787;None;None;None;None;None;None;None;None;None
Jenkins;52;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.1806;None;0.159225;None;None;-0.148533;-0.09287000000000001;None;-0.27232;None;0.176025;None;None;None;None;-0.16553299999999999;None;None;None;None;None
Madonna;52;None;None;None;None;None;None;0.4588;None;None;None;None;None;0.21075;None;0.086038;0.15175;-0.07655;None;0.142318;0.1101;None;0.0;None;0.0;0.0;0.0;-0.15293299999999999;None;-0.2263;None;0.0;None;None;None;None;0.133967;None;None;None;None;None
two year later;52;None;None;None;None;None;None;-0.33525;None;None;None;None;None;-0.04376;None;0.0;0.0;0.20095;None;0.0;0.01544;None;-0.204175;None;-0.008711;0.0;0.0;0.0;None;0.0;None;-0.240033;None;None;None;None;0.11782000000000001;None;None;None;None;None
